epoch,acc,cat_acc,dice_coef,f1_m,iou_coef,jacard_coef,loss,precision_m,recall_m,subset_accuracy,val_acc,val_cat_acc,val_dice_coef,val_f1_m,val_iou_coef,val_jacard_coef,val_loss,val_precision_m,val_recall_m,val_subset_accuracy
90,0.93043476,0.93043476,0.92729276,0.93077916,0.8716684,0.86630917,0.11406537019772547,0.93278795,0.92878383,0.976682,0.85411954,0.85411954,0.85129637,0.8540555,0.7635276,0.74676526,0.11935440084108939,0.85700005,0.8511378,0.9523702
91,0.9297097,0.9297097,0.9265668,0.9300508,0.87043065,0.86503434,0.11411689966917038,0.93205243,0.92806256,0.97642815,0.85073996,0.85073996,0.84788203,0.85067135,0.7592912,0.7429444,0.11960652894698656,0.853309,0.8480576,0.9511102
92,0.9272287,0.9272287,0.92398953,0.9275751,0.8662765,0.8607557,0.11428520077718173,0.92968833,0.9254766,0.9756273,0.85084134,0.85084134,0.84787333,0.8510495,0.76006603,0.7428969,0.1195630180147978,0.8543999,0.8477344,0.9512901
93,0.9303873,0.9303873,0.92727953,0.93071526,0.8716051,0.86628854,0.11406908743797134,0.93265927,0.92878324,0.9766495,0.8494015,0.8494015,0.8463356,0.84922975,0.7576943,0.73985463,0.11968234880612447,0.85229594,0.8461913,0.9508545
94,0.93055904,0.93055904,0.9274596,0.9308956,0.87186295,0.8665971,0.11405480159196817,0.9328628,0.92894083,0.9767135,0.8567281,0.8567281,0.8539081,0.856666,0.76700974,0.7513431,0.11917477215711887,0.85953426,0.8538222,0.95308965
95,0.93181586,0.93181586,0.9287268,0.9321425,0.8739755,0.8687484,0.11396909527965889,0.9340577,0.9302391,0.9771163,0.8520693,0.8520693,0.8493728,0.8522535,0.7603495,0.74371266,0.11949889946442384,0.85525984,0.8492745,0.951706
96,0.93242216,0.93242216,0.929428,0.93274266,0.8751329,0.8699754,0.11392788666075673,0.9346115,0.9308855,0.9773294,0.84857166,0.84857166,0.84543425,0.8484147,0.75584924,0.7381407,0.11973259082207313,0.8515641,0.8452958,0.95055765
97,0.93225664,0.93225664,0.92922336,0.932588,0.87479126,0.8696168,0.11393879199850149,0.9344618,0.9307251,0.9772673,0.85165465,0.85165465,0.84875566,0.85171527,0.76167005,0.74376047,0.1195129252397097,0.85496473,0.84849846,0.95162153
98,0.9327451,0.9327451,0.92975986,0.93305933,0.87569916,0.87056065,0.11390566840139842,0.9348751,0.93125516,0.9774179,0.8495378,0.8495378,0.84661114,0.84958315,0.7575574,0.7403211,0.11965641551292859,0.8529119,0.84628934,0.9508821
99,0.9325753,0.9325753,0.9295183,0.9328942,0.8752578,0.8701299,0.11391910077054838,0.93475914,0.9310411,0.97735614,0.852572,0.852572,0.8498826,0.8526343,0.7619501,0.7449589,0.1194635780958029,0.8553878,0.8499045,0.95184404
